year,state,board,social_category,stream,gender,students_passed
2022,Tripura,"Tripura Board of Secondary
Education",All Categories,Science,Boys,1859
2022,Tripura,"Tripura Board of Secondary
Education",All Categories,Science,Girls,1582
2022,Tripura,"Tripura Board of Secondary
Education",All Categories,Science,Total,3441
2022,Tripura,"Madhyamik Shiksha Parishad
Uttar Pradesh",All Categories,All Streams,Boys,987185
2022,Tripura,"Madhyamik Shiksha Parishad
Uttar Pradesh",All Categories,All Streams,Girls,936978
2022,Tripura,"Madhyamik Shiksha Parishad
Uttar Pradesh",All Categories,All Streams,Total,1924163
2022,Tripura,"Madhyamik Shiksha Parishad
Uttar Pradesh",All Categories,Arts,Boys,217182
2022,Tripura,"Madhyamik Shiksha Parishad
Uttar Pradesh",All Categories,Arts,Girls,489812
2022,Tripura,"Madhyamik Shiksha Parishad
Uttar Pradesh",All Categories,Arts,Total,706994
2022,Tripura,"Madhyamik Shiksha Parishad
Uttar Pradesh",All Categories,Commerce,Boys,32706
2022,Tripura,"Madhyamik Shiksha Parishad
Uttar Pradesh",All Categories,Commerce,Girls,19357
2022,Tripura,"Madhyamik Shiksha Parishad
Uttar Pradesh",All Categories,Commerce,Total,52063
2022,Tripura,"Madhyamik Shiksha Parishad
Uttar Pradesh",All Categories,Science,Boys,693333
2022,Tripura,"Madhyamik Shiksha Parishad
Uttar Pradesh",All Categories,Science,Girls,412687
2022,Tripura,"Madhyamik Shiksha Parishad
Uttar Pradesh",All Categories,Science,Total,1106020
2022,Tripura,"Madhyamik Shiksha Parishad
Uttar Pradesh",All Categories,Vocational,Boys,15553
2022,Tripura,"Madhyamik Shiksha Parishad
Uttar Pradesh",All Categories,Vocational,Girls,13345
2022,Tripura,"Madhyamik Shiksha Parishad
Uttar Pradesh",All Categories,Vocational,Total,28898
2022,Uttar Pradesh,"Aligarh Muslim University Board
of Secondary & Sr. Secondary
Education",All Categories,All Streams,Boys,1547
2022,Uttar Pradesh,"Aligarh Muslim University Board
of Secondary & Sr. Secondary
Education",All Categories,All Streams,Girls,1180
2022,Uttar Pradesh,"Aligarh Muslim University Board
of Secondary & Sr. Secondary
Education",All Categories,All Streams,Total,2727
2022,Uttar Pradesh,"UP Dayalbagh Educational
Institute",All Categories,All Streams,Boys,139
2022,Uttar Pradesh,"UP Dayalbagh Educational
Institute",All Categories,All Streams,Girls,199
2022,Uttar Pradesh,"UP Dayalbagh Educational
Institute",All Categories,All Streams,Total,338
2022,Uttar Pradesh,"UP Dayalbagh Educational
Institute",All Categories,Arts,Boys,0
2022,Uttar Pradesh,"UP Dayalbagh Educational
Institute",All Categories,Arts,Girls,75
2022,Uttar Pradesh,"UP Dayalbagh Educational
Institute",All Categories,Arts,Total,75
2022,Uttar Pradesh,"UP Dayalbagh Educational
Institute",All Categories,Commerce,Boys,30
2022,Uttar Pradesh,"UP Dayalbagh Educational
Institute",All Categories,Commerce,Girls,63
2022,Uttar Pradesh,"UP Dayalbagh Educational
Institute",All Categories,Commerce,Total,93
2022,Uttar Pradesh,"UP Dayalbagh Educational
Institute",All Categories,Science,Boys,109
2022,Uttar Pradesh,"UP Dayalbagh Educational
Institute",All Categories,Science,Girls,61
2022,Uttar Pradesh,"UP Dayalbagh Educational
Institute",All Categories,Science,Total,170
2022,Uttar Pradesh,"UP Madhyamik sanskrit Shiksha
Parishad",All Categories,All Streams,Boys,9618
2022,Uttar Pradesh,"UP Madhyamik sanskrit Shiksha
Parishad",All Categories,All Streams,Girls,3245
2022,Uttar Pradesh,"UP Madhyamik sanskrit Shiksha
Parishad",All Categories,All Streams,Total,12863
2022,Uttar Pradesh,"UP Madhyamik sanskrit Shiksha
Parishad",All Categories,Arts,Boys,7974
2022,Uttar Pradesh,"UP Madhyamik sanskrit Shiksha
Parishad",All Categories,Arts,Girls,2647
2022,Uttar Pradesh,"UP Madhyamik sanskrit Shiksha
Parishad",All Categories,Arts,Total,10621
2022,Uttar Pradesh,"UP Madhyamik sanskrit Shiksha
Parishad",All Categories,Commerce,Boys,17
2022,Uttar Pradesh,"UP Madhyamik sanskrit Shiksha
Parishad",All Categories,Commerce,Girls,4
2022,Uttar Pradesh,"UP Madhyamik sanskrit Shiksha
Parishad",All Categories,Commerce,Total,21
2022,Uttar Pradesh,"UP Madhyamik sanskrit Shiksha
Parishad",All Categories,Science,Boys,1627
2022,Uttar Pradesh,"UP Madhyamik sanskrit Shiksha
Parishad",All Categories,Science,Girls,594
2022,Uttar Pradesh,"UP Madhyamik sanskrit Shiksha
Parishad",All Categories,Science,Total,2221
2022,Uttarakhand,"Uttarakhand Board of School
Education",All Categories,All Streams,Boys,43374
2022,Uttarakhand,"Uttarakhand Board of School
Education",All Categories,All Streams,Girls,48925
2022,Uttarakhand,"Uttarakhand Board of School
Education",All Categories,All Streams,Total,92299
2022,Uttarakhand,"Uttarakhand Board of School
Education",All Categories,Arts,Boys,21526
2022,Uttarakhand,"Uttarakhand Board of School
Education",All Categories,Arts,Girls,34103
2022,Uttarakhand,"Uttarakhand Board of School
Education",All Categories,Arts,Total,55629
2022,Uttarakhand,"Uttarakhand Board of School
Education",All Categories,Commerce,Boys,1909
2022,Uttarakhand,"Uttarakhand Board of School
Education",All Categories,Commerce,Girls,1173
2022,Uttarakhand,"Uttarakhand Board of School
Education",All Categories,Commerce,Total,3082
2022,Uttarakhand,"Uttarakhand Board of School
Education",All Categories,Science,Boys,19939
2022,Uttarakhand,"Uttarakhand Board of School
Education",All Categories,Science,Girls,13649
2022,Uttarakhand,"Uttarakhand Board of School
Education",All Categories,Science,Total,33588
2022,Uttarakhand,"Uttarakhand Sanskriti Shiksha
Parishad",All Categories,All Streams,Boys,733
2022,Uttarakhand,"Uttarakhand Sanskriti Shiksha
Parishad",All Categories,All Streams,Girls,60
2022,Uttarakhand,"Uttarakhand Sanskriti Shiksha
Parishad",All Categories,All Streams,Total,793
2022,Uttarakhand,"Uttarakhand Sanskriti Shiksha
Parishad",All Categories,Arts,Boys,733
2022,Uttarakhand,"Uttarakhand Sanskriti Shiksha
Parishad",All Categories,Arts,Girls,60
2022,Uttarakhand,"Uttarakhand Sanskriti Shiksha
Parishad",All Categories,Arts,Total,793
2022,West Bengal,"West Bengal council of Higher
Secondary Education",All Categories,All Streams,Boys,300284
2022,West Bengal,"West Bengal council of Higher
Secondary Education",All Categories,All Streams,Girls,350413
2022,West Bengal,"West Bengal council of Higher
Secondary Education",All Categories,All Streams,Total,650697
2022,West Bengal,"West Bengal council of Higher
Secondary Education",All Categories,Arts,Boys,220297
2022,West Bengal,"West Bengal council of Higher
Secondary Education",All Categories,Arts,Girls,296971
2022,West Bengal,"West Bengal council of Higher
Secondary Education",All Categories,Arts,Total,517268
2022,West Bengal,"West Bengal council of Higher
Secondary Education",All Categories,Commerce,Boys,23975
2022,West Bengal,"West Bengal council of Higher
Secondary Education",All Categories,Commerce,Girls,10480
2022,West Bengal,"West Bengal council of Higher
Secondary Education",All Categories,Commerce,Total,34455
2022,West Bengal,"West Bengal council of Higher
Secondary Education",All Categories,Science,Boys,49777
2022,West Bengal,"West Bengal council of Higher
Secondary Education",All Categories,Science,Girls,38189
2022,West Bengal,"West Bengal council of Higher
Secondary Education",All Categories,Science,Total,87966
2022,West Bengal,"West Bengal council of Higher
Secondary Education",All Categories,Vocational,Boys,6235
2022,West Bengal,"West Bengal council of Higher
Secondary Education",All Categories,Vocational,Girls,4773
2022,West Bengal,"West Bengal council of Higher
Secondary Education",All Categories,Vocational,Total,11008
2022,West Bengal,"West Bengal Board of Madrasah
Education",All Categories,All Streams,Boys,2476
2022,West Bengal,"West Bengal Board of Madrasah
Education",All Categories,All Streams,Girls,2092
2022,West Bengal,"West Bengal Board of Madrasah
Education",All Categories,All Streams,Total,4568
2022,Central,"Central Board of Secondary
Education, New Delhi",Scheduled Caste,All Streams,Boys,60932
2022,Central,"Central Board of Secondary
Education, New Delhi",Scheduled Caste,All Streams,Girls,51957
2022,Central,"Central Board of Secondary
Education, New Delhi",Scheduled Caste,All Streams,Total,112889
2022,Central,"Central Board of Secondary
Education, New Delhi",Scheduled Caste,Arts,Boys,13990
2022,Central,"Central Board of Secondary
Education, New Delhi",Scheduled Caste,Arts,Girls,14788
2022,Central,"Central Board of Secondary
Education, New Delhi",Scheduled Caste,Arts,Total,28778
2022,Central,"Central Board of Secondary
Education, New Delhi",Scheduled Caste,Commerce,Boys,11763
2022,Central,"Central Board of Secondary
Education, New Delhi",Scheduled Caste,Commerce,Girls,9185
2022,Central,"Central Board of Secondary
Education, New Delhi",Scheduled Caste,Commerce,Total,20948
2022,Central,"Central Board of Secondary
Education, New Delhi",Scheduled Caste,Science,Boys,29773
2022,Central,"Central Board of Secondary
Education, New Delhi",Scheduled Caste,Science,Girls,21098
2022,Central,"Central Board of Secondary
Education, New Delhi",Scheduled Caste,Science,Total,50871
2022,Central,"Central Board of Secondary
Education, New Delhi",Scheduled Caste,Vocational,Boys,5406
2022,Central,"Central Board of Secondary
Education, New Delhi",Scheduled Caste,Vocational,Girls,6886
2022,Central,"Central Board of Secondary
Education, New Delhi",Scheduled Caste,Vocational,Total,12292
2022,Central,"Council for the Indian School
Certificate Examinations, New
Delhi",Scheduled Caste,All Streams,Boys,2473
2022,Central,"Council for the Indian School
Certificate Examinations, New
Delhi",Scheduled Caste,All Streams,Girls,2109
2022,Central,"Council for the Indian School
Certificate Examinations, New
Delhi",Scheduled Caste,All Streams,Total,4582
2022,Central,"Council for the Indian School
Certificate Examinations, New
Delhi",Scheduled Caste,Arts,Boys,181
2022,Central,"Council for the Indian School
Certificate Examinations, New
Delhi",Scheduled Caste,Arts,Girls,329
2022,Central,"Council for the Indian School
Certificate Examinations, New
Delhi",Scheduled Caste,Arts,Total,510
2022,Central,"Council for the Indian School
Certificate Examinations, New
Delhi",Scheduled Caste,Commerce,Boys,587
2022,Central,"Council for the Indian School
Certificate Examinations, New
Delhi",Scheduled Caste,Commerce,Girls,545
2022,Central,"Council for the Indian School
Certificate Examinations, New
Delhi",Scheduled Caste,Commerce,Total,1132
2022,Central,"Council for the Indian School
Certificate Examinations, New
Delhi",Scheduled Caste,Science,Boys,1661
2022,Central,"Council for the Indian School
Certificate Examinations, New
Delhi",Scheduled Caste,Science,Girls,1209
2022,Central,"Council for the Indian School
Certificate Examinations, New
Delhi",Scheduled Caste,Science,Total,2870
2022,Central,"Council for the Indian School
Certificate Examinations, New
Delhi",Scheduled Caste,Vocational,Boys,44
2022,Central,"Council for the Indian School
Certificate Examinations, New
Delhi",Scheduled Caste,Vocational,Girls,26
2022,Central,"Council for the Indian School
Certificate Examinations, New
Delhi",Scheduled Caste,Vocational,Total,70
2022,Andhra Pradesh,"Board of Intermediate Education,
Andhra Pradesh",Scheduled Caste,All Streams,Boys,23353
2022,Andhra Pradesh,"Board of Intermediate Education,
Andhra Pradesh",Scheduled Caste,All Streams,Girls,32525
2022,Andhra Pradesh,"Board of Intermediate Education,
Andhra Pradesh",Scheduled Caste,All Streams,Total,55878
2022,Andhra Pradesh,"Board of Intermediate Education,
Andhra Pradesh",Scheduled Caste,Arts,Boys,821
2022,Andhra Pradesh,"Board of Intermediate Education,
Andhra Pradesh",Scheduled Caste,Arts,Girls,960
2022,Andhra Pradesh,"Board of Intermediate Education,
Andhra Pradesh",Scheduled Caste,Arts,Total,1781
2022,Andhra Pradesh,"Board of Intermediate Education,
Andhra Pradesh",Scheduled Caste,Commerce,Boys,4346
2022,Andhra Pradesh,"Board of Intermediate Education,
Andhra Pradesh",Scheduled Caste,Commerce,Girls,5225
2022,Andhra Pradesh,"Board of Intermediate Education,
Andhra Pradesh",Scheduled Caste,Commerce,Total,9571
2022,Andhra Pradesh,"Board of Intermediate Education,
Andhra Pradesh",Scheduled Caste,Science,Boys,14450
2022,Andhra Pradesh,"Board of Intermediate Education,
Andhra Pradesh",Scheduled Caste,Science,Girls,21829
2022,Andhra Pradesh,"Board of Intermediate Education,
Andhra Pradesh",Scheduled Caste,Science,Total,36279
